word,emotion
согласие,trust
соответствие,anger
соответствие,anticipation
соответствие,disgust
соответствие,fear
соответствие,joy
соответствие,sadness
соответствие,surprise
соответствие,trust
аккордеон,anger
аккордеон,anticipation
аккордеон,disgust
аккордеон,fear
аккордеон,joy
аккордеон,sadness
аккордеон,surprise
аккордеон,trust
Счет,anger
Счет,anticipation
Счет,disgust
Счет,fear
Счет,joy
Счет,sadness
Счет,surprise
Счет,trust
подотчетность,anger
подотчетность,anticipation
подотчетность,disgust
подотчетность,fear
подотчетность,joy
подотчетность,sadness
подотчетность,surprise
подотчетность,trust
подотчетный,anger
подотчетный,anticipation
подотчетный,disgust
подотчетный,fear
подотчетный,joy
подотчетный,sadness
подотчетный,surprise
подотчетный,trust
бухгалтер,anger
бухгалтер,anticipation
бухгалтер,disgust
бухгалтер,fear
бухгалтер,joy
бухгалтер,sadness
бухгалтер,surprise
бухгалтер,trust
учет,anger
учет,anticipation
учет,disgust
учет,fear
учет,joy
учет,sadness
учет,surprise
учет,trust
Счета,anger
Счета,anticipation
Счета,disgust
Счета,fear
Счета,joy
Счета,sadness
Счета,surprise
Счета,trust
аккредитованный,anger
аккредитованный,anticipation
аккредитованный,disgust
аккредитованный,fear
аккредитованный,joy
аккредитованный,sadness
аккредитованный,surprise
аккредитованный,trust
срастание,anger
срастание,anticipation
срастание,disgust
срастание,fear
срастание,joy
срастание,sadness
срастание,surprise
срастание,trust
доставаться,anger
доставаться,anticipation
доставаться,disgust
доставаться,fear
доставаться,joy
доставаться,sadness
доставаться,surprise
доставаться,trust
скапливаться,anger
скапливаться,anticipation
скапливаться,disgust
скапливаться,fear
скапливаться,joy
скапливаться,sadness
скапливаться,surprise
скапливаться,trust
накопление,anger
накопление,anticipation
накопление,disgust
накопление,fear
накопление,joy
накопление,sadness
накопление,surprise
накопление,trust
точность,anger
точность,anticipation
точность,disgust
точность,fear
точность,joy
точность,sadness
точность,surprise
точность,trust
точный,anger
точный,anticipation
точный,disgust
точный,fear
точный,joy
точный,sadness
точный,surprise
точный,trust
проклятый,anger
проклятый,anticipation
проклятый,disgust
проклятый,fear
проклятый,joy
проклятый,sadness
проклятый,surprise
проклятый,trust
обвинение,anger
обвинение,anticipation
обвинение,disgust
обвинение,fear
обвинение,joy
обвинение,sadness
обвинение,surprise
обвинение,trust
винительный,anger
винительный,anticipation
винительный,disgust
винительный,fear
винительный,joy
винительный,sadness
винительный,surprise
винительный,trust
обвиняемый,anger
обвиняемый,anticipation
обвиняемый,disgust
обвиняемый,fear
обвиняемый,joy
обвиняемый,sadness
обвиняемый,surprise
обвиняемый,trust
обвинитель,anger
обвинитель,anticipation
обвинитель,disgust
обвинитель,fear
обвинитель,joy
обвинитель,sadness
обвинитель,surprise
обвинитель,trust
обвинение,anger
обвинение,anticipation
обвинение,disgust
обвинение,fear
обвинение,joy
обвинение,sadness
обвинение,surprise
обвинение,trust
привыкший,anger
привыкший,anticipation
привыкший,disgust
привыкший,fear
привыкший,joy
привыкший,sadness
привыкший,surprise
привыкший,trust
туз,anger
туз,anticipation
туз,disgust
туз,fear
туз,joy
туз,sadness
туз,surprise
туз,trust
уксусный,anger
уксусный,anticipation
уксусный,disgust
уксусный,fear
уксусный,joy
уксусный,sadness
уксусный,surprise
уксусный,trust
боль,anger
боль,anticipation
боль,disgust
боль,fear
боль,joy
боль,sadness
боль,surprise
боль,trust
достигать,anger
достигать,anticipation
достигать,disgust
достигать,fear
достигать,joy
достигать,sadness
достигать,surprise
достигать,trust
достижение,anger
достижение,anticipation
достижение,disgust
достижение,fear
достижение,joy
достижение,sadness
достижение,surprise
достижение,trust
болящий,anger
болящий,anticipation
болящий,disgust
болящий,fear
болящий,joy
болящий,sadness
болящий,surprise
болящий,trust
кислота,anger
кислота,anticipation
кислота,disgust
кислота,fear
кислота,joy
кислота,sadness
кислота,surprise
кислота,trust
кислотность,anger
кислотность,anticipation
кислотность,disgust
кислотность,fear
кислотность,joy
кислотность,sadness
кислотность,surprise
кислотность,trust
признавать,anger
признавать,anticipation
признавать,disgust
признавать,fear
признавать,joy
признавать,sadness
признавать,surprise
признавать,trust
признанный,anger
признанный,anticipation
признанный,disgust
признанный,fear
признанный,joy
признанный,sadness
признанный,surprise
признанный,trust
подтверждение,anger
подтверждение,anticipation
подтверждение,disgust
подтверждение,fear
подтверждение,joy
подтверждение,sadness
подтверждение,surprise
подтверждение,trust
кульминация,anger
кульминация,anticipation
кульминация,disgust
кульминация,fear
кульминация,joy
кульминация,sadness
кульминация,surprise
кульминация,trust
акустическое,anger
акустическое,anticipation
акустическое,disgust
акустическое,fear
акустическое,joy
акустическое,sadness
акустическое,surprise
акустическое,trust
акустика,anger
акустика,anticipation
акустика,disgust
акустика,fear
акустика,joy
акустика,sadness
акустика,surprise
акустика,trust
знакомить,anger
знакомить,anticipation
знакомить,disgust
знакомить,fear
знакомить,joy
знакомить,sadness
знакомить,surprise
знакомить,trust
знакомство,anger
знакомство,anticipation
знакомство,disgust
знакомство,fear
знакомство,joy
знакомство,sadness
знакомство,surprise
знакомство,trust
знакомый,anger
знакомый,anticipation
знакомый,disgust
знакомый,fear
знакомый,joy
знакомый,sadness
знакомый,surprise
знакомый,trust
уступчивость,anger
уступчивость,anticipation
уступчивость,disgust
уступчивость,fear
уступчивость,joy
уступчивость,sadness
уступчивость,surprise
уступчивость,trust
приобретать,anger
приобретать,anticipation
приобретать,disgust
приобретать,fear
приобретать,joy
приобретать,sadness
приобретать,surprise
приобретать,trust
приобретение,anger
приобретение,anticipation
приобретение,disgust
приобретение,fear
приобретение,joy
приобретение,sadness
приобретение,surprise
приобретение,trust
получение,anger
получение,anticipation
получение,disgust
получение,fear
получение,joy
получение,sadness
получение,surprise
получение,trust
приобретения,anger
приобретения,anticipation
приобретения,disgust
приобретения,fear
приобретения,joy
приобретения,sadness
приобретения,surprise
приобретения,trust
площадь,anger
площадь,anticipation
площадь,disgust
площадь,fear
площадь,joy
площадь,sadness
площадь,surprise
площадь,trust
акра,anger
акра,anticipation
акра,disgust
акра,fear
акра,joy
акра,sadness
акра,surprise
акра,trust
акробат,anger
акробат,anticipation
акробат,disgust
акробат,fear
акробат,joy
акробат,sadness
акробат,surprise
акробат,trust
акт,anger
акт,anticipation
акт,disgust
акт,fear
акт,joy
акт,sadness
акт,surprise
акт,trust
действующий,anger
действующий,anticipation
действующий,disgust
действующий,fear
действующий,joy
действующий,sadness
действующий,surprise
действующий,trust
действие,anger
действие,anticipation
действие,disgust
действие,fear
действие,joy
действие,sadness
действие,surprise
действие,trust
действенные,anger
действенные,anticipation
действенные,disgust
действенные,fear
действенные,joy
действенные,sadness
действенные,surprise
действенные,trust
активный,anger
активный,anticipation
активный,disgust
активный,fear
активный,joy
активный,sadness
активный,surprise
активный,trust
Мероприятия,anger
Мероприятия,anticipation
Мероприятия,disgust
Мероприятия,fear
Мероприятия,joy
Мероприятия,sadness
Мероприятия,surprise
Мероприятия,trust
актер,anger
актер,anticipation
актер,disgust
актер,fear
актер,joy
актер,sadness
актер,surprise
актер,trust
фактический,anger
фактический,anticipation
фактический,disgust
фактический,fear
фактический,joy
фактический,sadness
фактический,surprise
фактический,trust
действительность,anger
действительность,anticipation
действительность,disgust
действительность,fear
действительность,joy
действительность,sadness
действительность,surprise
действительность,trust
актуарий,anger
актуарий,anticipation
актуарий,disgust
актуарий,fear
актуарий,joy
актуарий,sadness
актуарий,surprise
актуарий,trust
острота,anger
острота,anticipation
острота,disgust
острота,fear
острота,joy
острота,sadness
острота,surprise
острота,trust
сообразительность,anger
сообразительность,anticipation
сообразительность,disgust
сообразительность,fear
сообразительность,joy
сообразительность,sadness
сообразительность,surprise
сообразительность,trust
иглоукалывание,anger
иглоукалывание,anticipation
иглоукалывание,disgust
иглоукалывание,fear
иглоукалывание,joy
иглоукалывание,sadness
иглоукалывание,surprise
иглоукалывание,trust
остро,anger
остро,anticipation
остро,disgust
остро,fear
остро,joy
остро,sadness
остро,surprise
остро,trust
изречение,anger
изречение,anticipation
изречение,disgust
изречение,fear
изречение,joy
изречение,sadness
изречение,surprise
изречение,trust
непреклонный,anger
непреклонный,anticipation
непреклонный,disgust
непреклонный,fear
непреклонный,joy
непреклонный,sadness
непреклонный,surprise
непреклонный,trust
адаптироваться,anger
адаптироваться,anticipation
адаптироваться,disgust
адаптироваться,fear
адаптироваться,joy
адаптироваться,sadness
адаптироваться,surprise
адаптироваться,trust
адаптируются,anger
адаптируются,anticipation
адаптируются,disgust
адаптируются,fear
адаптируются,joy
адаптируются,sadness
адаптируются,surprise
адаптируются,trust
Добавить,anger
Добавить,anticipation
Добавить,disgust
Добавить,fear
Добавить,joy
Добавить,sadness
Добавить,surprise
Добавить,trust
добавленной,anger
добавленной,anticipation
добавленной,disgust
добавленной,fear
добавленной,joy
добавленной,sadness
добавленной,surprise
добавленной,trust
добавление,anger
добавление,anticipation
добавление,disgust
добавление,fear
добавление,joy
добавление,sadness
добавление,surprise
добавление,trust
сумматор,anger
сумматор,anticipation
сумматор,disgust
сумматор,fear
сумматор,joy
сумматор,sadness
сумматор,surprise
сумматор,trust
зависимость,anger
зависимость,anticipation
зависимость,disgust
зависимость,fear
зависимость,joy
зависимость,sadness
зависимость,surprise
зависимость,trust
прибавление,anger
прибавление,anticipation
прибавление,disgust
прибавление,fear
прибавление,joy
прибавление,sadness
прибавление,surprise
прибавление,trust
дополнительный,anger
дополнительный,anticipation
дополнительный,disgust
дополнительный,fear
дополнительный,joy
дополнительный,sadness
дополнительный,surprise
дополнительный,trust
присадка,anger
присадка,anticipation
присадка,disgust
присадка,fear
присадка,joy
присадка,sadness
присадка,surprise
присадка,trust
адрес,anger
адрес,anticipation
адрес,disgust
адрес,fear
адрес,joy
адрес,sadness
адрес,surprise
адрес,trust
адресат,anger
адресат,anticipation
адресат,disgust
адресат,fear
адресат,joy
адресат,sadness
адресат,surprise
адресат,trust
адреса,anger
адреса,anticipation
адреса,disgust
адреса,fear
адреса,joy
адреса,sadness
адреса,surprise
адреса,trust
искусный,anger
искусный,anticipation
искусный,disgust
искусный,fear
искусный,joy
искусный,sadness
искусный,surprise
искусный,trust
адекватный,anger
адекватный,anticipation
адекватный,disgust
адекватный,fear
адекватный,joy
адекватный,sadness
адекватный,surprise
адекватный,trust
придерживаться,anger
придерживаться,anticipation
придерживаться,disgust
придерживаться,fear
придерживаться,joy
придерживаться,sadness
придерживаться,surprise
придерживаться,trust
соблюдение,anger
соблюдение,anticipation
соблюдение,disgust
соблюдение,fear
соблюдение,joy
соблюдение,sadness
соблюдение,surprise
соблюдение,trust
приверженец,anger
приверженец,anticipation
приверженец,disgust
приверженец,fear
приверженец,joy
приверженец,sadness
приверженец,surprise
приверженец,trust
придерживаясь,anger
придерживаясь,anticipation
придерживаясь,disgust
придерживаясь,fear
придерживаясь,joy
придерживаясь,sadness
придерживаясь,surprise
придерживаясь,trust
адгезия,anger
адгезия,anticipation
адгезия,disgust
адгезия,fear
адгезия,joy
адгезия,sadness
адгезия,surprise
адгезия,trust
клей,anger
клей,anticipation
клей,disgust
клей,fear
клей,joy
клей,sadness
клей,surprise
клей,trust
прощайте,anger
прощайте,anticipation
прощайте,disgust
прощайте,fear
прощайте,joy
прощайте,sadness
прощайте,surprise
прощайте,trust
жировой,anger
жировой,anticipation
жировой,disgust
жировой,fear
жировой,joy
жировой,sadness
жировой,surprise
жировой,trust
смежность,anger
смежность,anticipation
смежность,disgust
смежность,fear
смежность,joy
смежность,sadness
смежность,surprise
смежность,trust
примыкающий,anger
примыкающий,anticipation
примыкающий,disgust
примыкающий,fear
примыкающий,joy
примыкающий,sadness
примыкающий,surprise
примыкающий,trust
имя прилагательное,anger
имя прилагательное,anticipation
имя прилагательное,disgust
имя прилагательное,fear
имя прилагательное,joy
имя прилагательное,sadness
имя прилагательное,surprise
имя прилагательное,trust
прилегающий,anger
прилегающий,anticipation
прилегающий,disgust
прилегающий,fear
прилегающий,joy
прилегающий,sadness
прилегающий,surprise
прилегающий,trust
закрывать,anger
закрывать,anticipation
закрывать,disgust
закрывать,fear
закрывать,joy
закрывать,sadness
закрывать,surprise
закрывать,trust
отложение,anger
отложение,anticipation
отложение,disgust
отложение,fear
отложение,joy
отложение,sadness
отложение,surprise
отложение,trust
выносить приговор,anger
выносить приговор,anticipation
выносить приговор,disgust
выносить приговор,fear
выносить приговор,joy
выносить приговор,sadness
выносить приговор,surprise
выносить приговор,trust
судебное решение,anger
судебное решение,anticipation
судебное решение,disgust
судебное решение,fear
судебное решение,joy
судебное решение,sadness
судебное решение,surprise
судебное решение,trust
адъюнкт,anger
адъюнкт,anticipation
адъюнкт,disgust
адъюнкт,fear
адъюнкт,joy
адъюнкт,sadness
адъюнкт,surprise
адъюнкт,trust
регулировать,anger
регулировать,anticipation
регулировать,disgust
регулировать,fear
регулировать,joy
регулировать,sadness
регулировать,surprise
регулировать,trust
регулировка,anger
регулировка,anticipation
регулировка,disgust
регулировка,fear
регулировка,joy
регулировка,sadness
регулировка,surprise
регулировка,trust
адъювант,anger
адъювант,anticipation
адъювант,disgust
адъювант,fear
адъювант,joy
адъювант,sadness
адъювант,surprise
адъювант,trust
управлять,anger
управлять,anticipation
управлять,disgust
управлять,fear
управлять,joy
управлять,sadness
управлять,surprise
управлять,trust
администрация,anger
администрация,anticipation
администрация,disgust
администрация,fear
администрация,joy
администрация,sadness
администрация,surprise
администрация,trust
административный,anger
административный,anticipation
административный,disgust
административный,fear
административный,joy
административный,sadness
административный,surprise
административный,trust
замечательный,anger
замечательный,anticipation
замечательный,disgust
замечательный,fear
замечательный,joy
замечательный,sadness
замечательный,surprise
замечательный,trust
адмирал,anger
адмирал,anticipation
адмирал,disgust
адмирал,fear
адмирал,joy
адмирал,sadness
адмирал,surprise
адмирал,trust
адмиралтейство,anger
адмиралтейство,anticipation
адмиралтейство,disgust
адмиралтейство,fear
адмиралтейство,joy
адмиралтейство,sadness
адмиралтейство,surprise
адмиралтейство,trust
восхищение,anger
восхищение,anticipation
восхищение,disgust
восхищение,fear
восхищение,joy
восхищение,sadness
восхищение,surprise
восхищение,trust
восхищаться,anger
восхищаться,anticipation
восхищаться,disgust
восхищаться,fear
восхищаться,joy
восхищаться,sadness
восхищаться,surprise
восхищаться,trust
обожатель,anger
обожатель,anticipation
обожатель,disgust
обожатель,fear
обожатель,joy
обожатель,sadness
обожатель,surprise
обожатель,trust
допустимость,anger
допустимость,anticipation
допустимость,disgust
допустимость,fear
допустимость,joy
допустимость,sadness
допустимость,surprise
допустимость,trust
допустимый,anger
допустимый,anticipation
допустимый,disgust
допустимый,fear
допустимый,joy
допустимый,sadness
